Date,EUA_Last,EUA_Settle,Oil_Last,Oil_Settle,Coal_Last,Coal_Settle,Gas_Last,Gas_Settle,Elec_Last,Elec_Settle,GSCI_Last,VIX_Last,STOXX_Last,AAA_Last,BAA_Last,Diff_BAA_AAA,CER_Last,CER_Settle,ecb_spot_3m
20070328,1.15,1.15,65.78,65.78,74.2,74.2,10.74,10.74,24.98,24.98,459.8754,14.98,370.1,5.41,6.4,0.99,,,3.698316
20070329,1.3,1.3,67.88,67.88,75.1,75.1,11.239,11.239,25.1,25.1,468.1502,15.14,374.29,5.41,6.38,0.97,,,3.703017
20070330,1.26,1.26,68.1,68.1,74.35,74.35,10.955,10.955,27.53,27.53,468.115,14.64,374.22,5.43,6.4,0.97,,,3.699236
20070402,0.98,0.98,68.74,68.74,74.5,74.5,10.35,10.35,28.95,28.95,467.1642,14.53,375.53,5.42,6.39,0.97,,,3.711751
20070403,0.85,0.85,67.81,67.81,73.55,73.55,10.152,10.152,29.95,29.95,462.324,13.46,379.49,5.47,6.4,0.93,,,3.709672
20070404,0.81,0.81,68.4,68.4,73.65,73.65,9.86,9.86,29.56,29.56,465.941,13.24,379.99,5.47,6.4,0.93,,,3.714904
20070405,0.8,0.8,68.24,68.24,73.2,73.2,9.333,9.333,29.08,29.08,466.787,13.23,380.26,5.49,6.42,0.93,,,3.72614
20070406,0.8,0.8,68.24,68.24,73.2,73.2,9.333,9.333,29.08,29.08,466.787,13.23,380.26,5.54,6.47,0.93,,,
20070409,0.8,0.8,66.59,66.59,73.15,73.15,9.333,9.333,29.08,29.08,459.3198,13.14,380.26,5.54,6.47,0.93,,,
20070410,0.78,0.78,67.42,67.42,72.4,72.4,9.1,9.1,29,29,466.6671,12.68,382.51,5.52,6.45,0.93,,,3.729985
20070411,0.74,0.74,67.84,67.84,71.2,71.2,9.094,9.094,29,29,468.9528,13.49,382.19,5.53,6.45,0.92,,,3.737873
20070412,0.75,0.75,68.72,68.72,70,70,9.098,9.098,28.9,28.9,475.7155,12.71,380.79,5.53,6.45,0.92,,,3.744083
20070413,0.72,0.72,68.97,68.97,70.25,70.25,9.261,9.261,29,29,477.8383,12.2,383.33,5.55,6.46,0.91,,,3.74933
20070416,0.71,0.71,67.25,67.25,70.3,70.3,9.263,9.263,29.02,29.02,471.8795,11.98,387.72,5.48,6.42,0.94,,,3.745487
20070417,0.67,0.67,65.93,65.93,70.8,70.8,9.313,9.313,28.85,28.85,467.2639,12.14,387.86,5.44,6.37,0.93,,,3.748235
20070418,0.53,0.53,66.04,66.04,71.5,71.5,9.214,9.214,28.68,28.68,466.6672,12.42,385.88,5.41,6.33,0.92,,,3.749167
20070419,0.48,0.48,65.94,65.94,71.35,71.35,9.208,9.208,28.35,28.35,463.8083,12.54,384.39,5.43,6.35,0.92,,,3.761398
20070420,0.6,0.6,66.49,66.49,71.35,71.35,9.206,9.206,28.35,28.35,467.163,12.07,389.27,5.43,6.36,0.93,,,3.761836
20070423,0.65,0.65,68.15,68.15,71.35,71.35,9.039,9.039,29.08,29.08,475.3098,13.04,388.85,5.42,6.34,0.92,,,3.774991
20070424,0.65,0.65,67.16,67.16,71.6,71.6,9.019,9.019,29,29,469.2675,13.12,385.38,5.39,6.31,0.92,,,3.781709
20070425,0.62,0.62,68.57,68.57,71.6,71.6,8.94,8.94,29.38,29.38,476.4677,13.21,387.8,5.42,6.34,0.92,,,3.773071
20070426,0.52,0.52,67.65,67.65,71.8,71.8,8.325,8.325,31.45,31.45,471.1463,12.79,388.4,5.46,6.38,0.92,,,3.778469
20070427,0.51,0.51,68.41,68.41,71.8,71.8,8.325,8.325,31.06,31.06,477.6868,12.45,386.1,5.47,6.39,0.92,,,3.798798
20070430,0.51,0.51,67.65,67.65,71.5,71.5,8.325,8.325,31.23,31.23,474.4641,14.22,386.93,5.4,6.31,0.91,,,3.811413
20070501,0.56,0.56,67,67,71.5,71.5,8.325,8.325,31.23,31.23,470.9727,13.51,386.77,5.4,6.31,0.91,,,
20070502,0.54,0.54,66.25,66.25,71.5,71.5,10.37,10.37,30.95,30.95,467.167,13.08,388.64,5.4,6.31,0.91,,,3.821537
20070503,0.52,0.52,66.05,66.05,71.7,71.7,11.059,11.059,30.75,30.75,467.9629,13.09,389.72,5.42,6.32,0.9,,,3.784129
20070504,0.52,0.52,65.31,65.31,72.25,72.25,10.656,10.656,30.2,30.2,465.7148,12.91,392.73,5.39,6.29,0.9,,,3.788741
20070507,0.53,0.53,64.44,64.44,72.25,72.25,10.725,10.725,30.1,30.1,462.233,13.15,392.88,5.41,6.28,0.87,,,3.795221
20070508,0.45,0.45,65.54,65.54,72.5,72.5,11.2,11.2,30.25,30.25,464.369,13.21,389.79,5.42,6.29,0.87,,,3.794882
20070509,0.39,0.39,65.2,65.2,73,73,12.093,12.093,29.88,29.88,462.775,12.88,390.58,5.42,6.32,0.9,,,3.79993
20070510,0.29,0.29,65.79,65.79,72.5,72.5,11.615,11.615,29.5,29.5,464.842,13.6,387.72,5.41,6.31,0.9,,,3.809685
20070511,0.31,0.31,66.83,66.83,72.5,72.5,11.881,11.881,29.7,29.7,472.123,12.95,389.78,5.43,6.33,0.9,,,3.81703
20070514,0.32,0.32,66.83,66.83,72.95,72.95,13.303,13.303,30.5,30.5,469.691,13.96,388.96,5.44,6.34,0.9,,,3.813816
20070515,0.27,0.27,68.11,68.11,72.5,72.5,13.202,13.202,29.5,29.5,473.76,14.01,390.21,5.47,6.36,0.89,,,3.815368
20070516,0.31,0.31,68.01,68.01,72.6,72.6,12.838,12.838,29.25,29.25,471.054,13.5,389.47,5.46,6.35,0.89,,,3.812
20070517,0.28,0.28,70.27,70.27,72.5,72.5,12.838,12.838,29.25,29.25,478.583,13.51,390.39,5.45,6.4,0.95,,,3.818494
20070518,0.26,0.26,69.42,69.42,72.25,72.25,12.881,12.881,29.5,29.5,477.369,12.76,393.95,5.49,6.44,0.95,,,3.823123
20070521,0.28,0.28,70.49,70.49,72,72,12.413,12.413,30.25,30.25,482.668,13.3,393.36,5.5,6.42,0.92,,,3.831794
20070522,0.28,0.28,69.52,69.52,72,72,12.305,12.305,31.1,31.1,474.641,13.06,393.39,5.54,6.46,0.92,,,3.834465
20070523,0.28,0.28,70.6,70.6,72,72,12.579,12.579,33.58,33.58,475.775,13.24,396.39,5.57,6.49,0.92,,,3.837787
20070524,0.28,0.28,70.72,70.72,72,72,13.249,13.249,32.67,32.67,471.397,14.08,393.55,5.56,6.49,0.93,,,3.846462
20070525,0.28,0.28,70.69,70.69,72,72,13.082,13.082,32.45,32.45,475.647,13.34,393.48,5.56,6.48,0.92,,,3.849298
20070528,0.29,0.29,69.71,69.71,72.6,72.6,13.082,13.082,32.45,32.45,475.647,13.34,394.08,5.56,6.48,0.92,,,3.882296
20070529,0.26,0.26,68.13,68.13,73,73,12.814,12.814,32.6,32.6,465.361,13.53,394.39,5.57,6.5,0.93,,,3.849925
20070530,0.26,0.26,67.84,67.84,72.75,72.75,12.377,12.377,32.82,32.82,467.595,12.83,393.65,5.56,6.49,0.93,,,3.855336
20070531,0.28,0.28,68.04,68.04,73.65,73.65,11.613,11.613,37.5,37.5,470.648,13.05,396.74,5.57,6.5,0.93,,,3.855743
20070601,0.28,0.28,69.07,69.07,74.4,74.4,11.02,11.02,37.1,37.1,475.756,12.78,400.31,5.62,6.55,0.93,,,3.858038
20070604,0.28,0.28,70.4,70.4,75.5,75.5,10.8,10.8,37.35,37.35,483.244,13.29,399.02,5.57,6.51,0.94,,,3.860111
20070605,0.27,0.27,70.45,70.45,75.5,75.5,11.269,11.269,37.25,37.25,480.406,13.63,396.61,5.62,6.55,0.93,,,3.862365
20070606,0.28,0.28,71.02,71.02,75,75,11.065,11.065,37,37,479.981,14.87,390.07,5.63,6.57,0.94,,,3.863663
20070607,0.26,0.26,71.22,71.22,74.85,74.85,11.112,11.112,37,37,482.483,17.06,385.46,5.76,6.71,0.95,,,3.875443
20070608,0.26,0.26,68.6,68.6,75.1,75.1,10.675,10.675,37,37,471.158,14.84,385.09,5.78,6.74,0.96,,,3.887439
20070611,0.24,0.24,69.56,69.56,75.5,75.5,10.272,10.272,38.1,38.1,479.244,14.71,388.88,5.85,6.75,0.9,,,3.884296
20070612,0.23,0.23,68.79,68.79,75.5,75.5,10.146,10.146,37.85,37.85,477.339,16.67,386.8,5.96,6.86,0.9,,,3.88327
20070613,0.21,0.21,69.94,69.94,75.5,75.5,9.898,9.898,37.5,37.5,483.638,14.73,388.22,5.88,6.78,0.9,,,3.880597
20070614,0.18,0.18,70.96,70.96,76,76,9.825,9.825,37.4,37.4,492.484,13.64,394.29,5.9,6.8,0.9,,,3.890616
20070615,0.16,0.16,71.47,71.47,76,76,10.09,10.09,37.4,37.4,495.599,13.94,399.27,5.87,6.76,0.89,,,3.895058
20070618,0.13,0.13,72.18,72.18,76,76,10.215,10.215,37.71,37.71,498.025,13.42,397.87,5.86,6.75,0.89,,,3.902002
20070619,0.13,0.13,71.84,71.84,76,76,10.08,10.08,37.59,37.59,493.359,12.85,396.42,5.81,6.69,0.88,,,3.907328
20070620,0.12,0.12,70.42,70.42,76,76,10.05,10.05,38.25,38.25,490.62,14.67,397.85,5.85,6.71,0.86,,,3.900742
20070621,0.11,0.11,70.22,70.22,76.75,76.75,10.096,10.096,37.97,37.97,489.18,14.21,393.7,5.89,6.76,0.87,,,3.904721
20070622,0.11,0.11,71.18,71.18,77,77,10.15,10.15,37.3,37.3,488.813,15.75,392.43,5.86,6.74,0.88,,,3.909086
20070625,0.1,0.1,71.36,71.36,81.86,81.86,10.112,10.112,37,37,487.924,16.65,391.94,5.8,6.68,0.88,,,3.907048
20070626,0.12,0.12,70.17,70.17,80.15,80.15,10.267,10.267,36.85,36.85,481.15,18.89,389.52,5.83,6.71,0.88,,,3.909891
20070627,0.12,0.12,70.53,70.53,80.05,80.05,10.252,10.252,36.5,36.5,485.278,15.53,387.69,5.8,6.68,0.88,,,3.910088
20070628,0.13,0.13,70.52,70.52,79.6,79.6,10.384,10.384,36.02,36.02,485.515,15.54,391.6,5.82,6.72,0.9,,,3.909743
20070629,0.12,0.12,71.41,71.41,79.05,79.05,10.838,10.838,38.8,38.8,489.152,16.23,393.71,5.73,6.62,0.89,,,3.900085
20070702,0.13,0.13,72.63,72.63,79.05,79.05,12.338,12.338,37.6,37.6,492.027,15.4,392.23,5.71,6.6,0.89,,,3.90681
20070703,0.12,0.12,72.93,72.93,76.7,76.7,11.938,11.938,36.6,36.6,493.051,14.92,395.71,5.75,6.65,0.9,,,3.905979
20070704,0.12,0.12,73.05,73.05,76.6,76.6,11.863,11.863,35,35,493.051,14.92,397.5,5.75,6.65,0.9,,,3.906671
20070705,0.13,0.13,74.75,74.75,75.1,75.1,12.309,12.309,34,34,496.971,15.48,394.93,5.84,6.74,0.9,,,3.915227
20070706,0.13,0.13,75.62,75.62,75.6,75.6,14.715,14.715,34.25,34.25,500.657,14.72,397.27,5.89,6.78,0.89,,,3.922414
20070709,0.14,0.14,75.78,75.78,75.95,75.95,15.55,15.55,34.28,34.28,499.912,15.16,398.52,5.85,6.74,0.89,,,3.93287
20070710,0.14,0.14,76.4,76.4,76.6,76.6,14.388,14.388,33.4,33.4,504.661,17.57,394.02,5.74,6.63,0.89,,,3.925023
20070711,0.14,0.14,75.44,75.44,76.8,76.8,15.1,15.1,32.66,32.66,503.764,16.64,392.72,5.8,6.68,0.88,,,3.926839
20070712,0.13,0.13,76.4,76.4,77,77,15.006,15.006,33,33,504.7109,15.54,397.34,5.84,6.72,0.88,,,3.934817
20070713,0.13,0.13,77.57,77.57,77.5,77.5,15.545,15.545,32,32,509.594,15.15,399.02,5.82,6.7,0.88,,,3.939235
20070716,0.13,0.13,77.33,77.33,77.6,77.6,16.55,16.55,32.5,32.5,504.152,15.59,399.71,5.75,6.63,0.88,,,3.950661
20070717,0.14,0.14,75.53,75.53,77.7,77.7,16.273,16.273,32,32,501.374,15.63,397.79,5.79,6.67,0.88,,,3.952588
20070718,0.13,0.13,76.76,76.76,78,78,15.234,15.234,31.25,31.25,509.858,16,393.14,5.72,6.6,0.88,,,3.950442
20070719,0.12,0.12,77.67,77.67,77.8,77.8,15.233,15.233,31.08,31.08,514.709,15.23,396.94,5.74,6.63,0.89,,,3.961582
20070720,0.13,0.13,77.64,77.64,78.6,78.6,15.66,15.66,31.08,31.08,513.126,16.95,392.59,5.69,6.57,0.88,,,3.986417
20070723,0.12,0.12,76.86,76.86,78.6,78.6,16.201,16.201,30.7,30.7,505.526,16.81,394.99,5.69,6.58,0.89,,,3.988011
20070724,0.12,0.12,75.08,75.08,78.6,78.6,15.773,15.773,30.4,30.4,499.692,18.55,388.94,5.69,6.59,0.9,,,4.005826
20070725,0.12,0.12,76.32,76.32,78.6,78.6,15.11,15.11,30.5,30.5,505.809,18.1,385.5,5.66,6.57,0.91,,,4.01768
20070726,0.12,0.12,75.18,75.18,78.25,78.25,15.256,15.256,30,30,502.496,20.74,374.56,5.57,6.62,1.05,,,4.004806
20070727,0.12,0.12,76.26,76.26,78.25,78.25,15.475,15.475,29.6,29.6,509.651,24.17,372.69,5.58,6.67,1.09,,,3.971707
20070730,0.11,0.11,75.74,75.74,80.2,80.2,16.334,16.334,29.31,29.31,509.988,20.87,372.03,5.65,6.7,1.05,,,3.974689
20070731,0.12,0.12,77.05,77.05,81.4,81.4,15.495,15.495,30.9,30.9,515.941,23.52,380.07,5.62,6.63,1.01,,,3.975527
20070801,0.11,0.11,75.35,75.35,82.25,82.25,14.88,14.88,29,29,508.944,23.67,374.16,5.61,6.62,1.01,,,3.980339
20070802,0.09,0.09,75.76,75.76,82.8,82.8,14.878,14.878,29.6,29.6,508.865,21.22,376.93,5.6,6.6,1,,,3.967184
20070803,0.09,0.09,74.75,74.75,84.4,84.4,14.246,14.246,29.65,29.65,503.224,25.16,372.03,5.67,6.57,0.9,,,3.990977
20070806,0.09,0.09,71.17,71.17,85.25,85.25,13.63,13.63,29.6,29.6,489.129,22.94,368.64,5.71,6.61,0.9,,,3.959251
20070807,0.09,0.09,71.8,71.8,84.5,84.5,13.28,13.28,29.3,29.3,491.33,21.56,373.62,5.7,6.6,0.9,,,3.978469
20070808,0.1,0.1,70.99,70.99,85.15,85.15,13.463,13.463,29.9,29.9,490.834,21.45,381.05,5.83,6.71,0.88,,,3.999609
20070809,0.1,0.1,70.21,70.21,85.5,85.5,14.056,14.056,29.8,29.8,489.493,26.48,374.27,5.83,6.7,0.87,,,3.998037
20070810,0.1,0.1,70.39,70.39,86.2,86.2,14.034,14.034,30.5,30.5,489.818,28.3,362.77,5.82,6.69,0.87,,,3.964084
20070813,0.1,0.1,70.23,70.23,86.3,86.3,14.154,14.154,30,30,491.466,26.57,370.91,5.82,6.69,0.87,,,3.980787
20070814,0.11,0.11,70.51,70.51,86,86,14.715,14.715,30.06,30.06,493.101,27.68,366.34,5.8,6.68,0.88,,,3.97589
20070815,0.11,0.11,71.64,71.64,86.25,86.25,14.938,14.938,29.65,29.65,496.961,30.67,365.36,5.89,6.72,0.83,,,3.974466
20070816,0.11,0.11,69.42,69.42,86.5,86.5,15.049,15.049,29.75,29.75,481.953,30.83,352.37,5.84,6.66,0.82,,,3.992293
20070817,0.11,0.11,70.44,70.44,85.5,85.5,15.064,15.064,30.05,30.05,489.071,29.99,359.98,5.91,6.75,0.84,,,3.947102
20070820,0.11,0.11,69.85,69.85,85.5,85.5,14.237,14.237,29.5,29.5,480.809,26.33,362.33,5.88,6.72,0.84,,,3.948262
20070821,0.11,0.11,68.69,68.69,84.5,84.5,13.98,13.98,29.3,29.3,475.287,25.25,362.39,5.85,6.69,0.84,,,3.926748
20070822,0.11,0.11,68.7,68.7,86,86,13.961,13.961,29.2,29.2,475.456,22.89,368.62,5.87,6.7,0.83,,,3.928075
20070823,0.11,0.11,69.86,69.86,86,86,14.065,14.065,29.69,29.69,479.972,22.62,369.33,5.83,6.66,0.83,,,4.007243
20070824,0.11,0.11,70.62,70.62,86,86,14.109,14.109,29,29,485.235,20.72,370.52,5.81,6.64,0.83,,,3.963529
20070827,0.11,0.11,70.95,70.95,86.6,86.6,14.113,14.113,29.2,29.2,486.476,22.72,371.09,5.76,6.6,0.84,,,3.935493
20070828,0.11,0.11,70.55,70.55,87.9,87.9,14.386,14.386,29.25,29.25,485.596,26.3,364.66,5.76,6.6,0.84,,,3.917275
20070829,0.1,0.1,72.13,72.13,87.3,87.3,14.316,14.316,29.3,29.3,492.353,23.81,366.81,5.8,6.62,0.82,,,3.867898
20070830,0.11,0.11,71.9,71.9,88.1,88.1,14.074,14.074,29.31,29.31,493.016,25.06,370.99,5.76,6.58,0.82,,,3.880312
20070831,0.1,0.1,72.69,72.69,89,89,14.309,14.309,32.5,32.5,495.304,23.38,375.94,5.76,6.59,0.83,,,3.855694
20070903,0.1,0.1,73.41,73.41,89.6,89.6,14.413,14.413,32.23,32.23,495.304,23.38,376.99,5.76,6.59,0.83,,,3.870689
20070904,0.1,0.1,73.92,73.92,90.85,90.85,14.68,14.68,31.5,31.5,501.27,22.78,379.47,5.77,6.6,0.83,,,3.882263
20070905,0.1,0.1,74.34,74.34,91,91,14.73,14.73,31.6,31.6,503.844,24.58,372.66,5.73,6.54,0.81,,,3.918256
20070906,0.1,0.1,74.77,74.77,92,92,14.633,14.633,31.7,31.7,506.197,23.99,373.84,5.74,6.57,0.83,,,3.927915
20070907,0.1,0.1,75.07,75.07,92.5,92.5,14.929,14.929,31.8,31.8,507.454,26.23,365.58,5.66,6.48,0.82,,,3.927228
20070910,0.09,0.09,75.48,75.48,91.75,91.75,16.59,16.59,31.6,31.6,513.169,27.38,362.23,5.61,6.47,0.86,,,3.924161
20070911,0.08,0.08,76.38,76.38,91.5,91.5,16.371,16.371,32,32,519.199,25.27,368.41,5.62,6.48,0.86,,,3.929261
20070912,0.09,0.09,77.68,77.68,91.5,91.5,17.223,17.223,32.5,32.5,527.756,24.96,369.23,5.66,6.54,0.88,,,3.90444
20070913,0.07,0.07,77.4,77.4,91.5,91.5,16.7,16.7,32.75,32.75,527.033,24.76,372.21,5.71,6.61,0.9,,,3.889135
20070914,0.07,0.07,76.22,76.22,91.35,91.35,17.073,17.073,32.95,32.95,526.266,24.92,367.75,5.69,6.59,0.9,,,3.883808
20070917,0.07,0.07,76.98,76.98,92.5,92.5,16.394,16.394,33.1,33.1,533.121,26.48,362.18,5.68,6.58,0.9,,,3.895076
20070918,0.06,0.06,77.59,77.59,92.75,92.75,16.347,16.347,33.5,33.5,536.265,20.35,367.67,5.73,6.61,0.88,,,3.887013
20070919,0.08,0.08,78.47,78.47,92.75,92.75,16.686,16.686,33.35,33.35,539.248,20.03,377.53,5.77,6.64,0.87,,,3.857538
20070920,0.08,0.08,79.09,79.09,94,94,17.021,17.021,33.43,33.43,543.608,20.45,374.95,5.88,6.73,0.85,,,3.837503
20070921,0.08,0.08,79.3,79.3,96,96,18.409,18.409,33.48,33.48,544.566,19,376.74,5.81,6.67,0.86,,,3.852445
20070924,0.08,0.08,78.91,78.91,94.75,94.75,18.9,18.9,33.8,33.8,544.037,19.37,376.55,5.8,6.65,0.85,,,3.85429
20070925,0.08,0.08,77.62,77.62,94.75,94.75,18.006,18.006,34.6,34.6,537.448,18.6,372.4,5.81,6.65,0.84,,,3.857683
20070926,0.08,0.08,77.43,77.43,94.75,94.75,17.156,17.156,34.75,34.75,539.639,17.63,375.03,5.82,6.66,0.84,,,3.843965
20070927,0.08,0.08,80.03,80.03,95.5,95.5,16.853,16.853,34.94,34.94,551.491,17,377.96,5.76,6.59,0.83,,,3.820984
20070928,0.08,0.08,79.17,79.17,95.6,95.6,20.483,20.483,39.88,39.88,546.133,18,377.86,5.76,6.59,0.83,,,3.803567
20071001,0.07,0.07,77.64,77.64,102.7,102.7,21.182,21.182,41.5,41.5,540.728,17.84,380.86,5.72,6.55,0.83,,,3.810919
20071002,0.08,0.08,77.38,77.38,102.2,102.2,21.769,21.769,44.5,44.5,537.935,18.49,382.78,5.71,6.54,0.83,,,3.816372
20071003,0.07,0.07,77.19,77.19,101.5,101.5,20.737,20.737,44.5,44.5,537.893,18.8,383.59,5.72,6.54,0.82,,,3.804909
20071004,0.07,0.07,78.97,78.97,102,102,20.595,20.595,45.95,45.95,543.508,18.44,384.18,5.67,6.51,0.84,,,3.812054
20071005,0.11,0.11,78.9,78.9,103.5,103.5,20.867,20.867,46.15,46.15,541.592,16.91,386.93,5.78,6.59,0.81,,,3.817037
20071008,0.07,0.07,76.58,76.58,105.75,105.75,20.753,20.753,47.46,47.46,528.607,17.46,385.86,5.78,6.59,0.81,,,3.807146
20071009,0.07,0.07,77.49,77.49,106.2,106.2,21.13,21.13,45.75,45.75,534.527,16.12,387.84,5.78,6.57,0.79,,,3.799802
20071010,0.07,0.07,78.6,78.6,108.2,108.2,21.453,21.453,45.85,45.85,541.321,16.67,388.23,5.77,6.56,0.79,,,3.78962
20071011,0.07,0.07,80.15,80.15,108,108,21.897,21.897,45.6,45.6,549.802,18.88,390.43,5.79,6.56,0.77,,,3.773753
20071012,0.07,0.07,80.55,80.55,107.75,107.75,21.733,21.733,45.75,45.75,550.7,17.73,390.63,5.77,6.57,0.8,,,3.805159
20071015,0.07,0.07,82.75,82.75,108.5,108.5,21.505,21.505,46.7,46.7,561.712,19.25,386.95,5.78,6.57,0.79,,,3.801906
20071016,0.07,0.07,84.16,84.16,110.5,110.5,22.118,22.118,46.75,46.75,566.122,20.02,384.03,5.78,6.58,0.8,,,3.812926
20071017,0.07,0.07,83.13,83.13,110.25,110.25,23.872,23.872,48.6,48.6,564.45,18.54,386.62,5.67,6.48,0.81,,,3.827523
20071018,0.07,0.07,84.6,84.6,111,111,23.77,23.77,52,52,572.326,18.5,383.36,5.64,6.46,0.82,,,3.844801
20071019,0.07,0.07,83.79,83.79,112,112,23.676,23.676,52.85,52.85,567.854,22.96,380.88,5.55,6.38,0.83,,,3.834173
20071022,0.07,0.07,83.27,83.27,110,110,23.967,23.967,52.81,52.81,562.578,21.64,375.82,5.56,6.38,0.82,,,3.838068
20071023,0.07,0.07,82.85,82.85,110,110,24.223,24.223,53.04,53.04,558.636,20.41,379.78,5.57,6.39,0.82,,,3.840286
20071024,0.07,0.07,84.37,84.37,110,110,24.057,24.057,55.46,55.46,564.314,20.8,377.45,5.51,6.34,0.83,,,3.85124
20071025,0.07,0.07,87.48,87.48,115.75,115.75,24.857,24.857,54.84,54.84,579.094,21.17,381.83,5.53,6.36,0.83,,,3.86371
20071026,0.07,0.07,88.69,88.69,115.15,115.15,25.413,25.413,55.43,55.43,585.666,19.56,383.95,5.55,6.39,0.84,,,3.871444
20071029,0.07,0.07,90.32,90.32,132,132,24.05,24.05,56.88,56.88,594.74,19.87,386.6,5.53,6.37,0.84,,,3.874302
20071030,0.07,0.07,87.44,87.44,126.25,126.25,22.425,22.425,56.88,56.88,581.759,21.07,384.9,5.54,6.39,0.85,,,3.872167
20071031,0.09,0.09,90.63,90.63,126,126,26.338,26.338,72.17,72.17,599.31,18.53,388.43,5.62,6.47,0.85,,,3.869859
20071101,0.08,0.08,89.72,89.72,127.5,127.5,25.463,25.463,71.5,71.5,594.456,23.21,382.57,5.53,6.37,0.84,,,3.873758
20071102,0.08,0.08,92.08,92.08,128,128,25.525,25.525,69.5,69.5,604.7,23.01,379.92,5.5,6.35,0.85,,,3.873099
20071105,0.07,0.07,90.49,90.49,128.5,128.5,24.342,24.342,59.8,59.8,595.782,24.31,377.32,5.49,6.37,0.88,,,3.868399
20071106,0.07,0.07,93.26,93.26,127.9,127.9,23.392,23.392,57.65,57.65,608.476,21.39,378.64,5.53,6.41,0.88,,,3.86395
20071107,0.1,0.1,93.24,93.24,128.75,128.75,23.578,23.578,57.18,57.18,606.211,26.49,375.58,5.57,6.44,0.87,,,3.861059
20071108,0.11,0.11,92.79,92.79,127.5,127.5,23.596,23.596,56.75,56.75,603.942,26.16,373.48,5.55,6.44,0.89,,,3.862055
20071109,0.1,0.1,93.18,93.18,127.4,127.4,24.504,24.504,55.33,55.33,607.235,28.5,367.57,5.52,6.41,0.89,,,3.870428
20071112,0.1,0.1,91.98,91.98,127.25,127.25,24.889,24.889,55.32,55.32,599.044,31.09,367.69,5.52,6.41,0.89,,,3.894011
20071113,0.1,0.1,88.83,88.83,127.5,127.5,25.41,25.41,67.04,67.04,585.242,24.1,368.52,5.53,6.44,0.91,,,3.896646
20071114,0.09,0.09,91.36,91.36,126.75,126.75,26.9,26.9,74.32,74.32,597.17,25.94,370.46,5.52,6.44,0.92,,,3.88062
20071115,0.09,0.09,90.94,90.94,126.75,126.75,23.994,23.994,69.4,69.4,591.924,28.06,365.82,5.45,6.39,0.94,,,3.894967
20071116,0.08,0.08,91.62,91.62,126.9,126.9,24.342,24.342,66.86,66.86,599.403,25.49,362.72,5.46,6.41,0.95,,,3.896153
20071119,0.08,0.08,92.28,92.28,127.25,127.25,24.821,24.821,67.82,67.82,599.401,26.01,354.7,5.41,6.37,0.96,,,3.902404
20071120,0.07,0.07,95.49,95.49,127.25,127.25,25.709,25.709,69.27,69.27,613.72,24.88,358.65,5.42,6.41,0.99,,,3.893645
20071121,0.07,0.07,94.84,94.84,127.25,127.25,25.419,25.419,67.8,67.8,611.238,26.84,349.18,5.4,6.41,1.01,,,3.884489
20071122,0.08,0.08,94.5,94.5,127.25,127.25,24.18,24.18,66.75,66.75,611.238,26.84,351.86,5.4,6.41,1.01,,,3.877848
20071123,0.08,0.08,95.76,95.76,127.25,127.25,22.985,22.985,66.52,66.52,617.74,25.61,357.74,5.37,6.38,1.01,,,3.881273
20071126,0.07,0.07,95.32,95.32,126,126,22.343,22.343,65.28,65.28,615.684,28.91,355.78,5.21,6.23,1.02,,,3.874348
20071127,0.07,0.07,92.52,92.52,126,126,22.347,22.347,64.75,64.75,601.853,26.28,354.27,5.28,6.36,1.08,,,3.872138
20071128,0.06,0.06,89.81,89.81,128,128,22.258,22.258,65.02,65.02,587.497,24.11,364.09,5.34,6.43,1.09,,,3.869145
20071129,0.04,0.04,90.22,90.22,124.5,124.5,21.326,21.326,65.02,65.02,589.092,23.97,365.72,5.29,6.4,1.11,,,3.866714
20071130,0.01,0.01,88.26,88.26,124,124,24.45,24.45,51,51,577.987,22.87,370.36,5.34,6.44,1.1,,,3.863038
20071203,0.03,0.03,89.8,89.8,123,123,23.32,23.32,48.68,48.68,578.825,23.61,368.81,5.29,6.41,1.12,,,3.875014
20071204,0.03,0.03,89.53,89.53,123.5,123.5,23.683,23.683,49.75,49.75,576.742,23.79,363.34,5.29,6.41,1.12,,,3.878173
20071205,0.03,0.03,88.49,88.49,123.88,123.88,23.632,23.632,49.79,49.79,573.444,22.53,369.61,5.32,6.5,1.18,,,3.865567
20071206,0.03,0.03,90.18,90.18,126,126,23.755,23.755,49.43,49.43,583.742,20.96,369.87,5.44,6.61,1.17,,,3.869654
20071207,0.03,0.03,88.64,88.64,127,127,24.377,24.377,51.16,51.16,578.385,20.85,372.88,5.54,6.73,1.19,,,3.850457
20071210,0.03,0.03,88.04,88.04,127.1,127.1,24.992,24.992,52.93,52.93,576.311,20.74,375.06,5.57,6.74,1.17,,,3.865324
20071211,0.03,0.03,89.99,89.99,128,128,24.598,24.598,53.49,53.49,584.371,23.59,373.55,5.46,6.61,1.15,,,3.818096
20071212,0.03,0.03,94.02,94.02,128.2,128.2,24.607,24.607,53.21,53.21,605.313,22.47,374.75,5.51,6.68,1.17,,,3.790691
20071213,0.03,0.03,92.12,92.12,128.5,128.5,25.415,25.415,52.34,52.34,596.788,22.56,365.61,5.59,6.76,1.17,,,3.79365
20071214,0.03,0.03,92.67,92.67,128.2,128.2,25.675,25.675,51.19,51.19,594.473,23.27,367.24,5.64,6.79,1.15,,,3.78763
