Date,Oil,Coal,Gas,Elec,GSCI,VIX,STOXX,AAA,BAA,Diff_BAA_AAA,ECB_Spot_3M,eua07,eua07_vol,eua08,eua08_vol,eua09,eua09_vol,eua10,eua10_vol,eua11,eua11_vol,eua12,eua12_vol,eua13,eua13_vol,eua14,eua14_vol,eua15,eua15_vol,eua16,eua16_vol,eua17,eua17_vol,eua18,eua18_vol,eua19,eua19_vol,eua20,eua20_vol,eua21,eua21_vol,eua22,eua22_vol
20100908,78.17,90.55,18.55,45.11,519.211,23.25,262.33,4.45,5.61,1.16,0.675356,,,,,,,15.61,10087,15.92,2287,16.41,2047,17.6,650,18.47,100,19.37,,20.27,,21.17,,22.1,10,23.05,20,24,10,,,,
20100909,77.47,90.7,18.809,45.44,519.069,22.81,265.09,4.56,5.73,1.17,0.670232,,,,,,,15.51,8444,15.82,3044,16.3,1249,17.49,259,18.36,100,19.26,,20.16,,21.06,,21.99,10,22.94,20,23.89,10,,,,
20100910,78.16,90.75,18.591,44.94,526.268,21.99,264.7,4.59,5.75,1.16,0.649099,,,,,,,15.28,12330,15.59,1838,16.06,2110,17.26,210,18.21,100,19.1,,20,,20.9,,21.83,10,22.78,20,23.73,10,,,,
20100913,79.03,90.93,18.651,44.8,532.074,21.21,266.45,4.57,5.71,1.14,0.637513,,,,,,,15.3,6994,15.61,954,16.08,387,17.28,44,18.23,100,19.12,,20.02,,20.92,,21.85,10,22.8,20,23.75,10,,,,
20100914,79.16,91.78,18.567,45.06,534.635,21.56,266.4,4.51,5.65,1.14,0.642522,,,,,,,15.27,6981,15.58,1266,16.05,496,17.25,44,18.15,100,19.05,,19.95,,20.85,,21.78,10,22.73,20,23.68,10,,,,
20100915,78.91,91.47,18.549,45.32,532.041,22.1,265.54,4.59,5.74,1.15,0.644986,,,,,,,15.42,8733,15.73,1806,16.2,334,17.4,30,18.31,100,19.21,,20.11,,21.01,,21.94,10,22.89,20,23.84,10,,,,
20100916,78.48,91.85,18.41,45.14,527.755,21.72,263.47,4.64,5.79,1.15,0.680211,,,,,,,15.26,9808,15.57,3054,16.06,945,17.24,60,18.14,100,19.04,,19.94,,20.84,,21.77,10,22.72,20,23.67,10,,,,
20100917,78.21,92.18,18.411,45.14,527.041,22.01,262.86,4.63,5.78,1.15,0.684883,,,,,,,15.31,6356,15.63,1396,16.12,550,17.29,5,18.2,100,19.1,,20,,20.9,,21.83,10,22.78,20,23.73,10,,,,
20100920,79.32,92.03,18.26,44.59,531.254,21.5,266.22,4.59,5.74,1.15,0.714749,,,,,,,15.02,10626,15.32,2296,15.79,2013,16.95,701,17.92,100,18.78,,19.68,,20.58,,21.51,10,22.46,20,23.41,10,,,,
20100921,78.42,92.13,18.121,44.57,525.874,22.35,265.01,4.57,5.66,1.09,0.710831,,,,,,,14.91,13885,15.2,2960,15.67,1984,16.83,151,17.79,100,18.68,,19.58,,20.48,,21.41,10,22.36,20,23.31,10,,,,
20100922,77.95,92.45,18.24,44.46,525.3,22.51,261.19,4.49,5.61,1.12,0.679155,,,,,,,15.03,7272,15.31,2880,15.79,893,16.94,461,17.87,100,18.75,,19.65,,20.55,,21.48,10,22.43,20,23.38,10,,,,
20100923,78.11,92.95,18.41,44.36,527.165,23.87,261.07,4.52,5.6,1.08,0.709912,,,,,,,14.89,8308,15.17,1844,15.63,1490,16.79,60,17.7,100,18.6,,19.5,,20.4,,21.33,10,22.28,20,23.23,10,,,,
20100924,78.87,92.67,18.68,44.59,533.217,21.71,263.97,4.6,5.67,1.07,0.71014,,,,,,,15.3,10834,15.59,1629,16.04,1119,17.25,40,18.16,100,19.06,,19.96,,20.86,,21.79,10,22.74,20,23.69,10,,,,
20100927,78.57,95.1,18.516,45.07,532.613,22.54,262.92,4.51,5.58,1.07,0.762464,,,,,,,15.39,8630,15.68,904,16.14,1048,17.32,472,18.25,100,19.15,,20.05,,20.95,,21.88,10,22.83,20,23.78,10,,,,
20100928,78.71,95.2,18.99,45.16,531.82,22.6,262.36,4.47,5.54,1.07,0.788276,,,,,,,15.67,11318,15.96,1839,16.43,1241,17.61,31,18.53,9,19.43,,20.33,,21.23,,22.16,10,23.11,20,24.06,10,,,,
20100929,80.77,95.9,19.125,45.86,539.187,23.25,261.02,4.51,5.58,1.07,0.77049,,,,,,,15.65,6833,15.94,1915,16.43,435,17.62,66,18.54,9,19.44,,20.34,,21.24,,22.17,10,23.12,20,24.07,10,,,,
20100930,82.31,96.37,19.2,50.91,546.064,23.7,259.72,4.54,5.58,1.04,0.804916,,,,,,,15.41,8721,15.7,2318,16.18,3422,17.36,205,18.34,9,19.24,,20.14,,21.04,,21.97,10,22.92,20,23.87,10,,,,
20101001,83.75,96.53,18.93,50.85,549.518,22.5,259.09,4.57,5.61,1.04,0.867116,,,,,,,15.36,6158,15.65,2425,16.13,1635,17.33,589,18.24,9,19.14,,20.04,,20.94,,21.87,10,22.82,20,23.77,10,,,,
20101004,83.28,95.95,18.741,50.63,547.853,23.53,257.74,4.57,5.6,1.03,0.807045,,,,,,,15.27,5951,15.56,1867,16.04,1693,17.19,561,18.1,20,19,,19.9,,20.8,,21.73,10,22.68,20,23.63,10,,,,
20101005,84.84,96.2,18.95,50.59,556.428,21.76,261.18,4.58,5.61,1.03,0.813908,,,,,,,15.57,7788,15.86,2916,16.35,1703,17.53,600,18.48,20,19.38,,20.28,,21.18,,22.11,10,23.06,20,24.01,10,,,,
20101006,85.06,96.83,18.89,50.63,558.799,21.49,262.51,4.51,5.54,1.03,0.839994,,,,,,,15.57,7821,15.87,2273,16.35,2531,17.54,1502,18.48,20,19.38,,20.28,,21.18,,22.11,10,23.06,20,24.01,10,,,,
20101007,83.43,96.78,18.729,50.63,551.866,21.56,262.31,4.56,5.59,1.03,0.865708,,,,,,,15.47,9754,15.78,2388,16.25,2199,17.45,680,18.38,20,19.28,,20.18,,21.08,,22.01,10,22.96,20,23.91,10,,,,
20101008,84.03,96.58,18.663,50.75,564.093,20.71,262.27,4.58,5.62,1.04,0.857748,,,,,,,15.57,5903,15.87,1990,16.35,1713,17.55,676,18.48,20,19.38,,20.28,,21.18,,22.11,10,23.06,20,24.01,10,,,,
20101011,83.72,97.28,18.96,51.86,564.982,18.96,263.2,4.58,5.62,1.04,0.828322,,,,,,,15.84,10090,16.16,3146,16.64,1453,17.86,222,18.79,10,19.69,,20.59,,21.49,,22.42,10,23.37,20,24.32,10,,,,
20101012,83.5,97.27,19,51.53,565.771,18.93,262.48,4.63,5.66,1.03,0.823986,,,,,,,15.75,13015,16.07,2695,16.55,4833,17.78,392,18.69,10,19.59,,20.49,,21.39,,22.32,10,23.27,20,24.22,10,,,,
20101013,84.64,98.25,18.821,51.47,571.942,19.07,266.25,4.66,5.68,1.02,0.827278,,,,,,,15.63,7139,15.94,3052,16.43,2259,17.67,211,18.57,10,19.47,,20.37,,21.27,,22.2,10,23.15,20,24.1,10,,,,
20101014,84.53,99.33,18.97,51.25,570.217,19.88,265.68,4.72,5.75,1.03,0.85065,,,,,,,15.54,8285,15.85,2147,16.34,837,17.55,117,18.45,15,19.35,,20.25,,21.15,,22.08,10,23.03,20,23.98,10,,,,
20101015,82.45,98.35,18.99,51.09,562.133,19.03,265.83,4.81,5.85,1.04,0.884705,,,,,,,15.45,4673,15.76,721,16.25,583,17.47,236,18.4,15,19.3,,20.2,,21.1,,22.03,10,22.98,20,23.93,10,,,,
20101018,84.37,98.25,18.975,49.85,569.407,19.09,266.64,4.74,5.78,1.04,0.882369,,,,,,,15.38,8251,15.69,1337,16.18,1528,17.39,33,18.32,15,19.22,,20.12,,21.02,,21.95,10,22.9,20,23.85,10,,,,
20101019,81.1,100.45,18.673,49.94,552.782,20.63,265.24,4.7,5.75,1.05,0.89564,,,,,,,15.03,14131,15.33,3810,15.82,3029,17.03,71,18.03,15,18.93,,19.83,,20.73,,21.66,10,22.61,20,23.56,10,,,,
20101020,83.6,98.75,18.783,50.37,565.619,19.79,266.13,4.69,5.74,1.05,0.923188,,,,,,,15.15,9776,15.45,1679,15.94,1334,17.14,94,18.14,15,19.04,,19.94,,20.84,,21.77,10,22.72,20,23.67,10,,,,
20101021,81.83,99.1,18.673,50.45,556.1,19.27,267.62,4.71,5.77,1.06,0.923342,,,,,,,14.86,12259,15.16,3344,15.65,2122,16.82,320,17.81,5,18.71,,19.61,,20.51,,21.44,10,22.39,20,23.34,10,,,,
20101022,82.96,98.75,18.684,50.48,560.631,18.78,266.75,4.7,5.77,1.07,0.909489,,,,,,,15.07,9459,15.37,2520,15.86,2115,17.03,1340,17.95,305,18.85,300,19.75,300,20.65,300,21.58,300,22.53,20,23.48,10,,,,
20101025,83.54,99,18.768,49.96,565.571,19.85,267.42,4.69,5.72,1.03,0.915419,,,,,,,15.16,7280,15.46,1386,15.95,587,17.12,507,18.04,305,18.94,300,19.84,300,20.74,300,21.67,300,22.62,20,23.57,10,,,,
20101026,83.66,98.9,19.074,50.05,567.176,20.22,266.92,4.78,5.8,1.02,0.966434,,,,,,,15,7847,15.3,2249,15.79,1773,16.92,1174,17.86,50,18.76,300,19.66,300,20.56,300,21.46,300,22.38,20,23.33,10,,,,
20101027,83.23,99.25,19.079,50.07,563.422,20.71,264.93,4.8,5.84,1.04,0.962877,,,,,,,15.1,10038,15.41,3790,15.91,4229,17.03,2830,17.97,50,18.87,300,19.77,300,20.67,300,21.57,300,22.49,20,23.44,10,,,,
20101028,83.59,98.9,18.933,50.02,566.336,20.88,265.9,4.81,5.85,1.04,0.95856,,,,,,,14.91,10730,15.21,6359,15.71,5348,16.75,3029,17.66,10,18.56,300,19.46,300,20.36,300,21.26,300,22.18,20,23.13,10,,,,
20101029,83.15,98.9,18.807,50.3,564.16,21.2,265.96,4.75,5.78,1.03,0.932125,,,,,,,14.63,8396,14.93,2377,15.42,3734,16.44,1470,17.35,10,18.25,300,19.15,300,20.05,300,20.95,300,21.87,20,22.82,10,,,,
20101101,84.62,105.8,18.674,48.61,569.373,21.83,266.4,4.76,5.79,1.03,0.954971,,,,,,,14.69,6035,15,1867,15.49,2354,16.52,1390,17.43,10,18.33,300,19.23,300,20.13,300,21.03,300,21.95,20,22.9,10,,,,
20101102,85.41,106.2,18.675,49.08,574.662,21.57,267.5,4.66,5.71,1.05,0.9683,,,,,,,14.71,6419,15.01,3218,15.51,2499,16.55,214,17.36,20,18.26,300,19.16,300,20.06,300,20.96,300,21.88,20,22.83,10,,,,
20101103,86.38,105.4,18.9,49,577.602,19.56,266.51,4.78,5.83,1.05,0.948947,,,,,,,14.69,6710,15,2024,15.5,3663,16.53,292,17.34,20,18.24,300,19.14,300,20.04,300,20.94,300,21.86,20,22.81,10,,,,
20101104,88,104.95,18.774,48.78,590.604,18.52,270.83,4.75,5.77,1.02,0.983443,,,,,,,14.38,15735,14.68,3809,15.18,3806,16.23,300,17.08,35,17.98,300,18.88,300,19.78,300,20.68,300,21.6,20,22.55,10,,,,
20101105,88.11,104.8,18.654,48.52,594.385,18.26,271.97,4.78,5.85,1.07,0.962673,,,,,,,14.51,8229,14.81,2984,15.32,2005,16.35,253,17.17,35,18.07,300,18.97,300,19.87,300,20.77,300,21.69,20,22.64,10,,,,
20101108,88.46,104,18.359,48.5,598.08,18.29,271.91,4.79,5.85,1.06,0.987937,,,,,,,14.24,11667,14.54,4188,15.04,4647,16.07,127,16.92,35,17.82,300,18.72,300,19.62,300,20.52,300,21.44,20,22.39,10,,,,
20101109,88.33,103.5,18.369,48.02,601.861,19.08,273.46,4.93,5.97,1.04,0.974251,,,,,,,14.3,6097,14.59,3289,15.09,3938,16.11,1746,16.94,35,17.84,300,18.74,300,19.64,300,20.54,300,21.46,20,22.41,10,,,,
20101110,88.96,104.4,18.493,47.33,604.039,18.47,271.48,4.92,5.96,1.04,0.993384,,,,,,,14.49,8813,14.78,2514,15.28,2569,16.31,386,17.14,26,18.04,300,18.94,300,19.84,300,20.74,300,21.66,20,22.61,10,,,,
20101111,88.81,105.45,18.616,47.4,602.42,18.64,271.39,4.92,5.97,1.05,1.017137,,,,,,,14.84,12507,15.13,1476,15.63,6230,16.66,991,17.45,26,18.35,300,19.25,300,20.15,300,21.05,300,21.97,20,22.92,10,,,,
20101112,86.34,105.55,18.775,47.62,582.01,20.61,270.18,4.95,6,1.05,0.957084,,,,,,,14.9,11698,15.19,2758,15.7,4069,16.73,479,17.49,1,18.39,300,19.29,300,20.19,300,21.09,300,22.01,20,22.96,10,,,,
20101115,86.7,106.65,19.371,48.6,584.13,20.2,272.36,5.07,6.12,1.05,0.951675,,,,,,,15.11,10255,15.41,3539,15.91,2933,16.96,273,17.74,1,18.64,300,19.54,300,20.44,300,21.34,300,22.26,20,23.21,10,,,,
20101116,84.73,105.95,19.408,47.9,565.66,22.58,265.98,4.95,6,1.05,1.010229,,,,,,,14.63,10516,14.9,3458,15.4,4280,16.43,344,17.21,1,18.11,300,19.01,300,19.91,300,20.81,300,21.73,20,22.68,10,,,,
20101117,83.28,105.45,19.355,47.55,560.06,21.76,267.31,4.97,6.02,1.05,0.989498,,,,,,,14.88,10296,15.16,3528,15.65,3579,16.69,64,17.47,1,18.37,300,19.27,300,20.17,300,21.07,300,21.99,20,22.94,10,,,,
20101118,85.05,105.6,19.5,47.8,571.25,18.75,271.15,4.98,6.02,1.04,0.989394,,,,,,,14.94,11101,15.23,4923,15.71,1915,16.77,789,17.55,5,18.45,300,19.35,300,20.25,300,21.15,300,22.07,20,23.02,10,,,,
20101119,84.34,105.65,19.525,47.8,565.94,18.04,269.5,4.93,5.99,1.06,0.955048,,,,,,,14.96,10854,15.24,3330,15.73,3261,16.79,421,17.57,15,18.47,300,19.37,300,20.27,300,21.17,300,22.09,20,23.04,10,,,,
20101122,83.96,106.2,20.778,48.18,564.38,18.37,267.74,4.89,5.94,1.05,0.93588,,,,,,,15.08,10343,15.36,2897,15.85,1348,16.92,81,17.7,15,18.6,300,19.5,300,20.4,300,21.3,300,22.22,20,23.17,10,,,,
20101123,83.25,106,20.56,48.48,562.41,20.63,263.62,4.85,5.9,1.05,0.974518,,,,,,,15.02,9969,15.3,5531,15.78,2100,16.85,313,17.65,15,18.55,300,19.45,300,20.35,300,21.25,300,22.17,20,23.12,10,,,,
20101124,85.84,106.75,20.922,48.35,575.66,19.56,266.29,4.98,6.03,1.05,0.979386,,,,,,,15.15,11879,15.44,5531,15.91,1850,16.98,161,17.78,15,18.68,300,19.58,300,20.48,300,21.38,300,22.3,20,23.25,10,,,,
20101125,86.1,106.3,20.782,48.4,575.66,19.56,267.72,4.98,6.03,1.05,1.0381,,,,,,,15.08,10382,15.36,3884,15.83,2058,16.91,66,17.7,5,18.6,300,19.5,300,20.4,300,21.3,300,22.22,20,23.17,10,,,,
20101126,85.58,106.35,20.869,48.4,574.63,22.22,266.6,4.88,5.94,1.06,1.005244,,,,,,,15.08,7374,15.36,3886,15.82,1343,16.89,309,17.68,5,18.58,300,19.48,300,20.38,300,21.28,300,22.2,20,23.15,10,,,,
20101129,87.34,114.1,21.815,48.53,582.09,21.53,262.16,4.84,5.88,1.04,1.076606,,,,,,,14.95,8725,15.23,3947,15.7,2431,16.78,121,17.57,5,18.47,300,19.37,300,20.27,300,21.17,300,22.09,20,23.04,10,,,,
20101130,85.92,114.35,21.759,48.51,575.84,23.54,261.83,4.79,5.84,1.05,1.326674,,,,,,,14.76,11788,15.03,4859,15.49,3718,16.55,317,17.34,5,18.24,300,19.14,300,20.04,300,20.94,300,21.86,20,22.81,10,,,,
20101201,88.87,116.45,22.654,49.4,593.07,21.36,267.11,4.92,5.98,1.06,1.246701,,,,,,,14.84,7942,15.1,3949,15.55,1482,16.6,475,17.39,5,18.29,300,19.19,300,20.09,300,20.99,300,21.91,20,22.86,10,,,,
20101202,90.69,117.9,22.525,50.82,601.06,19.39,271.61,4.95,6,1.05,1.085109,,,,,,,14.67,10431,14.94,3006,15.39,1291,16.43,493,17.22,5,18.12,300,19.02,300,19.92,300,20.82,300,21.74,20,22.69,10,,,,
20101203,91.42,119.3,23.428,53,608.75,18.01,270.94,5,6.05,1.05,1.097104,,,,,,,14.75,5764,15.03,2585,15.47,1801,16.5,1216,17.29,25,18.19,300,19.09,300,19.99,300,20.89,300,21.81,20,22.76,10,,,,
20101206,91.45,121.1,23.888,57.88,609.83,18.02,271.38,4.93,5.97,1.04,1.054496,,,,,,,14.87,9550,15.17,6524,15.61,1434,16.65,1025,17.44,25,18.34,300,19.24,300,20.14,300,21.04,300,21.96,20,22.91,10,,,,
20101207,91.39,120.15,23.425,58.11,607.14,17.99,273.91,5.09,6.14,1.05,1.013615,,,,,,,14.79,8990,15.1,6129,15.53,2902,16.56,281,17.35,25,18.25,300,19.15,300,20.05,300,20.95,300,21.87,20,22.82,10,,,,
20101208,90.77,118.4,24.062,57.5,607.73,17.74,274.98,5.07,6.16,1.09,0.993106,,,,,,,14.67,6592,14.97,3736,15.42,3732,16.45,1415,17.24,25,18.14,300,19.04,300,19.94,300,20.84,300,21.76,20,22.71,10,,,,
20101209,90.99,116.5,23.727,55.35,607.96,17.25,275.93,5.01,6.09,1.08,1.007773,,,,,,,14.53,8828,14.84,5164,15.29,4986,16.31,1583,17.1,25,18,300,18.9,300,19.8,300,20.7,300,21.62,20,22.57,10,,,,
20101210,90.48,117.15,23.688,55.12,605.21,17.61,276.19,5.03,6.11,1.08,1.037208,,,,,,,14.59,8735,14.9,3207,15.35,1672,16.37,200,17.16,25,18.06,300,18.96,300,19.86,300,20.76,300,21.68,20,22.63,10,,,,
20101213,91.19,118,23.274,53.29,612.85,17.55,276.99,4.99,6.09,1.1,1.029371,,,,,,,14.53,8186,14.85,6164,15.3,1397,16.33,81,17.15,10,18.05,300,18.95,300,19.85,300,20.75,300,21.67,20,22.62,10,,,,
20101214,91.21,117.6,22.255,53.53,610.79,17.61,277.65,5.15,6.24,1.09,1.007294,,,,,,,14.46,6047,14.77,4892,15.22,2053,16.25,258,17.05,15,17.95,300,18.85,300,19.75,300,20.65,300,21.57,20,22.52,10,,,,
20101215,92.2,117.7,22.385,52.88,611.61,17.94,276.53,5.17,6.27,1.1,0.987195,,,,,,,14.34,9046,14.64,8550,15.09,3461,16.11,425,16.93,15,17.83,300,18.73,300,19.63,300,20.53,300,21.45,20,22.4,10,,,,
20101216,91.71,118.25,23.142,52.94,607.24,17.39,277.59,5.14,6.24,1.1,0.998866,,,,,,,14.26,16367,14.56,15975,14.99,7280,15.96,4228,16.74,35,17.64,300,18.54,300,19.44,300,20.34,300,21.26,20,22.21,10,,,,
20101217,91.67,120.75,23.372,52.95,610.99,16.11,276.42,4.97,6.06,1.09,0.926191,,,,,,,13.98,8037,14.28,8207,14.7,1366,15.67,179,16.47,5,17.37,300,18.27,300,19.17,300,20.07,300,20.99,20,21.94,10,,,,
20101220,92.74,121.25,23.129,53.3,617.38,16.41,278.38,5.01,6.11,1.1,1.007299,,,,,,,13.9,4578,14.2,7450,14.61,3756,15.59,256,16.39,5,17.29,300,18.19,300,19.09,300,19.99,300,20.91,20,21.86,10,,,,
20101221,93.2,121.15,22.772,53.5,620.87,16.49,281.11,4.98,6.07,1.09,0.994882,,,,,,,,,14.18,4851,14.6,1658,15.57,670,16.37,5,17.27,300,18.17,300,19.07,300,19.97,300,20.89,20,21.84,10,,,,
20101222,93.65,121.4,22.838,53.75,625.03,15.45,281.45,5,6.09,1.09,0.947025,,,,,,,,,14.32,4758,14.75,1302,15.72,10,16.52,5,17.42,300,18.32,300,19.22,300,20.12,300,21.04,20,21.99,10,,,,
20101223,94.25,121.25,22.81,53.75,628.32,16.47,281.76,5.03,6.11,1.08,0.954523,,,,,,,,,14.08,4066,14.52,2318,15.55,295,16.35,5,17.25,300,18.15,300,19.05,300,19.95,300,20.87,20,21.82,10,,,,
20101224,93.77,121.25,22.81,53.75,628.32,16.47,281.43,5.03,6.11,1.08,0.962022,,,,,,,,,14.09,632,14.54,177,15.57,85,16.37,5,17.27,300,18.17,300,19.07,300,19.97,300,20.89,20,21.84,10,,,,
20101227,93.85,121.25,22.81,54,626.2,17.67,279.18,4.97,6.06,1.09,0.917557,,,,,,,,,14.09,632,14.54,177,15.57,85,16.37,5,17.27,300,18.17,300,19.07,300,19.97,300,20.89,20,21.84,10,,,,
20101228,94.38,121.25,22.81,54.25,630.32,17.52,279.79,5.1,6.18,1.08,0.912163,,,,,,,,,14.09,632,14.54,177,15.57,85,16.37,5,17.27,300,18.17,300,19.07,300,19.97,300,20.89,20,21.84,10,,,,
20101229,94.14,125,24.163,54.75,629.36,17.28,280.63,4.96,6.05,1.09,0.94864,,,,,,,,,14.28,2501,14.73,421,15.76,50,16.56,5,17.46,300,18.36,300,19.26,300,20.16,300,21.08,20,22.03,10,,,,
20101230,93.09,124.15,24.163,55.55,621.84,17.52,277.02,4.98,6.07,1.09,0.950931,,,,,,,,,14.16,1984,14.58,359,15.58,65,16.38,5,17.28,300,18.18,300,19.08,300,19.98,300,20.9,20,21.85,10,,,,
20101231,94.75,124.35,24.163,,631.83,17.75,275.81,4.88,5.98,1.1,0.957661,,,,,,,,,14.24,1444,14.63,1296,15.6,798,16.36,5,17.26,300,18.16,300,19.06,300,19.96,300,20.88,20,21.83,10,,,,
20110103,94.84,131.4,24.084,54.77,634.13,17.61,278.02,4.93,6.04,1.11,0.977738,,,,,,,,,14.24,1444,14.63,1296,15.6,798,16.36,5,17.26,300,18.16,300,19.06,300,19.96,300,20.88,20,21.83,10,,,,
20110104,93.53,130.1,22.938,51.23,623.36,17.38,280.38,4.97,6.07,1.1,0.909219,,,,,,,,,14.43,8158,14.82,2016,15.79,305,16.55,5,17.45,300,18.35,300,19.25,300,20.15,300,21.07,20,22.02,10,,,,
20110105,95.5,123.4,22.582,49.49,629.55,17.02,280.48,5.09,6.17,1.08,0.840741,,,,,,,,,14.53,10314,14.94,2457,15.91,707,16.73,210,17.63,300,18.53,300,19.43,300,20.33,300,21.25,20,22.2,10,,,,
20110106,94.52,126.4,22.748,49.74,620.61,17.4,281.49,5.06,6.11,1.05,0.850777,,,,,,,,,14.69,7161,15.11,2934,16.11,615,16.93,100,17.83,300,18.73,300,19.63,300,20.53,300,21.45,20,22.4,10,,,,
20110107,93.33,128.2,22.788,49.42,617.68,17.14,281.02,5.02,6.07,1.05,0.877247,,,,,,,,,14.63,6710,15.05,2012,16.06,261,16.88,100,17.78,300,18.68,300,19.58,300,20.48,300,21.4,20,22.35,10,,,,
20110110,95.7,130.15,22.442,47.94,625.86,17.54,278.48,4.99,6.07,1.08,0.849598,,,,,,,,,14.23,9671,14.63,3447,15.64,780,16.46,100,17.36,300,18.26,300,19.16,300,20.06,300,20.98,20,21.93,10,,,,
20110111,97.61,129.4,22.625,47.94,636.1,16.89,281.98,4.99,6.05,1.06,0.841886,,,,,,,,,14.31,5501,14.72,1346,15.73,170,16.57,15,17.47,300,18.37,300,19.27,300,20.17,300,21.09,20,22.04,10,,,,
20110112,98.12,128.5,22.951,47.44,642.91,16.24,285.79,5.02,6.08,1.06,0.791919,,,,,,,,,14.25,10891,14.66,3454,15.66,417,16.48,25,17.38,300,18.28,300,19.18,300,20.08,300,21,20,21.95,10,,,,
20110113,98.06,128,22.75,47.12,641.45,16.39,284.04,5,6.05,1.05,0.804199,,,,,,,,,14.28,11946,14.71,4698,15.71,913,16.54,155,17.44,300,18.34,300,19.24,300,20.14,300,21.06,20,22.01,10,,,,
20110114,98.68,127.15,22.312,47.26,643.06,15.46,283.77,5.03,6.09,1.06,0.810072,,,,,,,,,14.49,8950,14.93,3818,15.93,2647,16.72,965,17.62,300,18.52,300,19.42,300,20.32,300,21.24,20,22.19,10,,,,
20110117,97.43,126.35,22.496,47.5,643.06,15.46,284.06,5.03,6.09,1.06,0.865085,,,,,,,,,14.56,10734,15,2524,16,302,16.78,75,17.68,300,18.58,300,19.48,300,20.38,300,21.3,20,22.25,10,,,,
20110118,97.8,125.85,22.55,47.75,643.78,15.87,286.7,5.06,6.11,1.05,0.91445,,,,,,,,,14.61,9023,15.05,2471,16.05,1395,16.82,145,17.72,300,18.62,300,19.52,300,20.42,300,21.34,20,22.29,10,,,,
20110119,98.16,125.6,22.594,47.8,642.51,17.31,282.72,5.02,6.07,1.05,0.925766,,,,,,,,,14.38,11469,14.83,4644,15.82,1332,16.59,16,17.49,300,18.39,300,19.29,300,20.19,300,21.11,20,22.06,10,,,,
20110120,96.58,125.15,22.542,47.72,634.74,17.99,279.39,5.12,6.17,1.05,0.954933,,,,,,,,,14.37,9439,14.82,5118,15.81,922,16.58,35,17.48,300,18.38,300,19.28,300,20.18,300,21.1,20,22.05,10,,,,
20110121,97.6,122.15,22.33,47.99,638.01,18.47,281.26,5.07,6.12,1.05,0.911241,,,,,,,,,14.48,6880,14.94,5575,15.94,2422,16.71,35,17.61,300,18.51,300,19.41,300,20.31,300,21.23,20,22.18,10,,,,
20110124,96.61,120.75,22.05,49.25,633.61,17.65,281.99,5.06,6.1,1.04,0.883807,,,,,,,,,14.59,5372,15.06,1968,16.05,356,16.8,106,17.7,300,18.6,300,19.5,300,20.4,300,21.32,20,22.27,10,,,,
20110125,95.25,119.75,21.515,49.5,623.2,17.59,280.1,4.98,6.01,1.03,0.952164,,,,,,,,,14.9,15937,15.39,4424,16.36,2094,17.08,125,17.98,300,18.88,300,19.78,300,20.68,300,21.6,20,22.55,10,,,,
20110126,97.91,119.9,21.66,49.73,634.83,16.64,282.47,5.12,6.13,1.01,0.895554,,,,,,,,,14.91,12107,15.4,5080,16.39,1176,17.15,30,18.05,300,18.95,300,19.85,300,20.75,300,21.67,20,22.62,10,,,,
20110127,97.39,120.25,21.58,49.66,629.99,16.15,282.88,5.09,6.09,1,0.945573,,,,,,,,,14.73,15094,15.23,7437,16.21,631,16.96,70,17.86,300,18.76,300,19.66,300,20.56,300,21.48,20,22.43,10,,,,
20110128,99.42,122,21.257,49.66,642.11,20.04,280.45,5.07,6.06,0.99,0.964811,,,,,,,,,14.76,7746,15.26,1189,16.24,484,17.01,50,17.91,300,18.81,300,19.71,300,20.61,300,21.53,20,22.48,10,,,,
20110131,101.01,118.5,20.838,50.13,655.26,19.53,280.05,5.12,6.1,0.98,0.971251,,,,,,,,,14.98,7578,15.49,832,16.46,214,17.23,50,18.13,300,19.03,300,19.93,300,20.83,300,21.75,20,22.7,10,,,,
20110201,101.74,119.1,21.179,48.26,655.33,17.63,284.2,5.16,6.14,0.98,0.915836,,,,,,,,,14.86,11151,15.37,5211,16.33,3366,17.1,50,18,300,18.9,300,19.8,300,20.7,300,21.62,20,22.57,10,,,,
20110202,102.34,119.9,21.75,49.33,658.92,17.3,284.59,5.18,6.16,0.98,0.949735,,,,,,,,,14.98,11373,15.51,5264,16.49,3535,17.29,530,18.19,300,19.09,300,19.99,300,20.89,300,21.81,20,22.76,10,,,,
20110203,101.76,122.1,22.08,50.3,654.91,16.69,285,5.21,6.19,0.98,0.938905,,,,,,,,,14.69,19144,15.21,7735,16.17,371,17,530,17.9,300,18.8,300,19.7,300,20.6,300,21.52,20,22.47,10,,,,
20110204,99.83,121.75,22.263,51.28,648.13,15.93,285.9,5.28,6.25,0.97,0.938716,,,,,,,,,14.71,12355,15.24,2023,16.2,784,17.05,335,17.95,300,18.85,300,19.75,300,20.65,300,21.57,20,22.52,10,,,,
20110207,99.25,119.15,21.85,49.67,645.86,16.28,288.74,5.26,6.21,0.95,0.878261,,,,,,,,,14.64,10264,15.17,3468,16.12,1018,16.97,253,17.87,300,18.77,300,19.67,300,20.57,300,21.49,20,22.44,10,,,,
20110208,99.92,118.3,21.476,49.34,648.21,15.81,288.56,5.31,6.25,0.94,0.932945,,,,,,,,,14.71,11256,15.25,3690,16.18,838,17.03,5,17.93,300,18.83,300,19.73,300,20.63,300,21.55,20,22.5,10,,,,
